user_id,mig_any_b5_a5
user_2cdb35f8-5a3a-4c72-b8ac-1e7f4ebf6a8a,1.0
user_c8060534-b7cc-4f6e-bedc-bde8e6cc0282,1.0
user_ac4ace26-e116-40f3-b7a9-20d433a71224,1.0
user_1dd26463-5ff6-4bb1-b4df-01cbeaa72629,1.0
user_d1f117cb-b8ad-4164-9a45-838e1b8776b7,1.0
user_44211779-1fc3-4d72-9008-94918a6a18b3,1.0
user_6e2dab10-c2e0-48b9-9cd5-c1794d9018e0,1.0
user_12e40821-e284-4c80-8f5c-1a2d9a949856,1.0
user_76cd13d0-0aca-4fdf-8ef1-928efc70b72b,0.0
user_07bebe61-3d61-46b4-9f43-f911c18ec283,0.0
user_f96ff0e3-89a7-4e6b-90d6-e7b2104c6bfb,1.0
user_90d85090-9ae5-48a5-880a-8a232a5deb00,0.0
user_60c56b55-6a78-4069-b7cc-e419afdca7eb,0.0
user_f12eca58-527d-4a3c-be2e-f6e5d9373f04,0.0
user_1304172a-4107-4822-8c9e-51f83d90eac1,1.0
user_3a8fab74-f103-40e3-aa85-9c99be10e003,0.0
user_1b977b8e-57f2-4bd7-9e33-adf24a26b21c,0.0
user_c5c9238e-e06d-4d60-bf18-73658e62e8ad,0.0
user_ff3c9b0b-98ea-4752-b804-57a072aa514c,0.0
user_bddd3348-3126-4f84-abd2-6b25c02c37bc,1.0
user_22e8ef8e-0de9-4448-aeb5-393932eb9ce4,1.0
user_bedce87c-0d1a-48f4-8e24-0f17a9b5e96c,1.0
user_541e3594-49bd-4bdf-96e0-c7ac46ec8d9c,1.0
user_e7d9d86f-dbdc-492e-9451-81f53f61028c,1.0
user_5308e8a7-8a2b-45c9-8d63-86b394689b69,1.0
user_20d6ddbc-df62-4e00-9409-b0a301204d74,0.0
user_0b17cc44-8084-49bc-93d4-81ebc0e2871c,0.0
user_a9109a14-2dfe-48a1-ab02-1e287731b02f,1.0
user_07b2eb41-9b93-4b55-a83f-0be98c8b2ac6,1.0
user_4a8f9ad1-0e40-49a4-9e9a-08c64360173f,0.0
user_950fff7e-927e-48fd-9206-6c980dea81b9,0.0
user_d638c7b6-a65a-497e-9926-d63d776fecab,0.0
user_0540e496-43bb-4b21-8914-26fcf00d56a5,0.0
user_798042c4-0e4a-41e8-9924-c28edc6492bc,1.0
user_9537a20a-f4db-4cdc-bcd8-a0ae36dd975c,0.0
user_f71b1952-2fad-4ef8-9844-295129538b72,0.0
user_f40cd7d6-c636-4732-9a79-e1f69fe6b62f,0.0
user_91f640b7-7f8d-41fd-8cb2-1063f5b18424,0.0
user_26ce7125-eecb-4f3a-8aaf-946881a1e642,0.0
user_34c1246b-e8e3-4b2f-97d1-51d7b519cc3e,0.0
user_edd2dffb-a9b9-444e-9e72-7d4bde3f2234,0.0
user_3d3115d8-19df-4b08-bfce-6c158b9539c2,0.0
user_110e1663-3fa3-4b53-a8e7-adbdf1971623,1.0
user_04cf4e8c-3d08-48bd-9cd1-4303989e7a96,0.0
user_8eb6f4a5-ecfb-44d6-8b5d-481330a25552,0.0
user_8ac18676-41fe-4bfa-b6b8-61fbad3c24ac,0.0
user_33527676-a564-4ddf-8263-96858ced497c,0.0
user_8d4bdea8-95c1-4356-8a2e-f76e339e5fea,1.0
user_b04e89db-67a0-4780-b6bd-cedfc9efca5e,1.0
user_a1f9fac2-0f42-491a-8236-d422ad83c73e,1.0
user_d126fd5b-d68b-45a8-aeca-e0b719ede78b,0.0
user_7d99e53a-00de-496c-a3bd-18979de33a73,1.0
user_03e9ba74-36df-4fcb-b418-53e044b6c6dc,1.0
user_fa0cb7ca-a014-4ec4-ae3e-7631d19ef392,0.0
user_dc5ba288-af48-4b4e-b756-c39d575ce482,0.0
user_98a78891-d700-4016-b982-0b3a90135d27,0.0
user_3dcc7cda-b74b-4961-bf04-ce673146235f,0.0
user_7dbedfa3-361e-4537-8375-1c5d86cd3d8d,1.0
user_2f5aeaf1-92c5-46bb-865e-7f8e4e959e0d,1.0
user_a9b1cac4-a36a-49e4-be1e-b3f0b8bc80c3,0.0
user_25bce4e3-4832-4787-9ccb-ebf87bf0214e,0.0
user_7d8732ee-79d9-4bf9-833d-74f72cf29497,0.0
user_bf5145b3-77de-45e5-9ba4-5d339990b005,0.0
user_57000d8d-1f38-4171-84d2-6c92bdf22caa,0.0
user_595eb557-bb78-488b-8167-8b84ecda2162,0.0
user_a1850699-284e-4496-aa1f-aaf90da37939,0.0
user_18c684e1-25f7-4755-8ec4-694ccb9596f2,0.0
user_4213898d-f915-4511-af0d-947e3b0eb94d,0.0
user_42de553c-d561-4bb0-b542-a516ea1abe80,0.0
user_90ceecfd-2a24-4484-8970-7ba95a536cdf,1.0
user_5e5cc1aa-d30c-4489-866a-8bc7fed5167b,0.0
user_abc4b314-37a4-4d05-88a3-cac188cfdb0a,1.0
user_ec498727-f968-466d-b9c9-abe219515a0c,0.0
user_731f5ee1-774c-48ca-abe2-09320d6cd3b8,0.0
user_32cde91b-fa93-4c16-9c5a-aa9448d96a57,1.0
user_f5c1b133-2364-4dd1-9423-98f4f94e4fd4,0.0
user_e30d5a56-57c9-4a2a-88b2-722af4d35ea0,0.0
user_f6e485ed-3461-41ed-baac-0d15661c3f0b,0.0
user_9a2b032b-f7f0-417a-afca-5282def885e1,1.0
user_6b3f76c8-38ee-40e8-9645-6f654975a200,0.0
user_bb22fbf6-44ec-4764-a0ad-c0d12dbb04f8,0.0
user_a6246ddf-f6ef-4cff-b29f-7a93daba7a5f,0.0
user_f4b2a425-4caf-45f1-b54d-2b9b642fede9,1.0
user_14d49d64-8a0d-4aba-b190-8913cf764f46,0.0
user_03def1fd-c182-40fb-94e9-b5473f27240d,1.0
user_c3f41812-3a12-46f8-9379-974a1f975f29,0.0
user_0833f275-480c-41c5-8889-f1ae3cff4997,1.0
user_ce8aae5b-ea67-4ccf-bcc8-84e27fc508b7,1.0
user_fcd58a26-366c-4f41-a20a-1b7ab6ccaa0c,1.0
user_72e14ecc-990b-494c-ace2-f21882c4d488,0.0
user_e5769842-5e75-43dc-9a9a-3fbcc612a8d3,0.0
user_29fa5c7b-5410-4ceb-9e9d-45a628684ada,0.0
user_a0d38328-f04f-44d8-bee1-6b8fce2d2aa9,0.0
user_ae674a15-4f3c-425d-b0b2-f6a3b475abbb,0.0
user_99750dff-6f9b-47a0-9afe-2d2c9f7dfb96,1.0
user_67e1c7c3-8e3d-464b-9e25-30cecf9e1ebb,1.0
user_fb6b5a38-f487-441d-9397-f67f0d114ae4,0.0
user_60556d37-a704-4fd4-93d8-515c4048df21,0.0
user_b789eeb9-6948-4f0f-846a-b76db00d590d,0.0
user_395a49ec-8c86-4b1e-b01c-a136f5dd9b8d,0.0
user_b3e79d83-da72-48f8-88e6-be8965ce4e63,0.0
user_19d20a00-523e-4261-ad4f-64745f85d89f,0.0
user_017c1f5f-1fe7-4049-a7fc-42036377a6a3,1.0
user_a66de2ce-10fc-45ab-8b3e-995c10b60bc9,0.0
user_05398597-d80f-456a-91f9-837cc2f0ba59,0.0
user_62326283-2cb5-4001-9afa-025802a1f033,0.0
user_26e99196-9988-4079-9400-c636f9a236a2,0.0
user_2c93ca7c-8469-4649-9d46-b17f02fc382b,0.0
user_b35ef185-994a-4617-a4d6-24704c2dd2db,0.0
user_fffee2b8-26fe-45ea-9709-386e64520d61,1.0
user_33b09aaf-2d73-4f69-9fe2-af255afa8fcd,0.0
user_8a58d294-b9eb-471a-8264-8b251d3ef063,0.0
user_f6c03c05-0a86-4b91-a8a9-8abd27c0ba7e,0.0
user_30244de8-8ba3-45a2-8341-65be46ab3f3c,0.0
user_68869439-f22a-4aff-8326-675191d1ec05,0.0
user_e689dd6b-d44d-4845-a1c7-04b056205b64,1.0
user_b5f19528-dbda-4929-9e2f-4f2554d47666,1.0
user_1aaf4c73-641e-4910-8741-7e6d6322c59f,0.0
user_7d0ba386-3080-497f-ac55-a08ddb8ed592,0.0
user_87c286e4-8ea0-4a6e-8235-b058c682723d,1.0
user_079b3791-ace5-4e58-8264-3e32dcfc9605,1.0
user_53a314b1-c704-46a9-8171-d63847261d1f,0.0
user_775df4ca-9d0d-4074-90fe-58f46c47561c,0.0
user_911fff2c-5b0a-4cd3-9d18-873be274c854,0.0
user_4d2afaab-8b00-4d6f-b037-b382aceafc70,0.0
user_7581a2d8-48c1-4e86-b673-3c29a82e5c7e,0.0
user_6e2d8364-b7f2-478f-9b1c-65b26dffc59e,0.0
user_24cfa458-1a08-4e90-83b4-d7bf06958175,0.0
user_582abadf-e427-458d-abfa-ede9a59cfa3f,0.0
user_770226a4-3fe4-43f0-b10d-fb82680aadf5,0.0
user_bfe4efa7-54f6-4320-8812-4b721cfd68fe,0.0
user_4fe7dc76-703c-43ae-bb6f-b8ca36712afa,1.0
user_532fe3c8-1c5e-45d8-b3b2-682db1501c85,0.0
user_3ae91eff-d5e8-41c5-afcb-f1d557e36b13,0.0
user_dbfab510-1ceb-4528-90a1-d42aa957e357,0.0
user_f31da349-e415-4e10-97c3-711efaf04ed2,0.0
user_e583a6ac-969e-4514-956c-ce25db3220a1,1.0
user_2fcb2076-cde3-45ba-8077-ca69a05550ce,1.0
user_86973718-697c-43ff-b662-bef948e25fdb,1.0
user_5c659a82-a7d3-418e-9e8c-0c0ce0a93d54,0.0
user_39f8bef8-a903-47ff-aeaa-015a389fd5a2,1.0
user_17adcf84-09d6-48aa-9480-4b1a4f917b0e,0.0
user_1bb1e2b3-373f-4499-ba29-be204ae36697,0.0
user_960c896c-b783-4b9f-84cb-3b57b8c6cfc4,0.0
user_2869d8a8-f3d0-487a-a461-cd79a4d2d6b7,1.0
user_377b5c14-47b2-4ee2-b4c1-ed161ca08bab,0.0
user_f2f01fd8-a937-413f-8758-3bbf72e79811,0.0
user_152e69cd-6f7c-4870-9445-3b7f82001ccb,0.0
user_4ec2bf24-2789-4e47-943b-1ce1d56389a4,0.0
user_867d1e10-f92c-4d89-8d8e-f272a7594675,0.0
user_99234253-07aa-4c32-be4e-c413d0f81849,0.0
user_845b7743-dc49-4244-994c-9ee1aab51d15,0.0
user_6cf8f471-579b-4940-91cf-25477a459fb7,0.0
user_f7bf7075-ccdb-4d57-ac53-be3b2db622bd,1.0
user_fde43c72-aa44-47a9-bb6c-03aa64cfc3e5,1.0
user_e26f15bb-3ba9-4dc4-be7e-6bab4040022f,1.0
user_cd830025-9156-4be5-8d65-b3eb3ba00d03,1.0
user_555d63a4-8910-4053-b9a9-6875fb81800f,0.0
user_29d075e7-789e-4cb3-812b-ffcbe937a263,0.0
user_9fd805b4-2e65-437f-ade7-953310326687,1.0
user_6631d9f7-1d8f-4d07-8614-2fb999051170,1.0
user_fe5cd838-536c-4c1e-af66-50553f1e3dd8,0.0
user_e0ecaa63-693b-4be4-a3e2-bf9a93ac36ce,0.0
user_ce95ea22-4550-4fb6-9980-22d91dcf4c93,1.0
user_104e84b6-5ba1-46d0-b48a-d4ac17930949,0.0
user_9ff35635-7c26-451e-82b8-a28d97d5aeae,1.0
user_822ca119-9fde-4634-a247-accd7f125a06,1.0
user_c065ad1e-fc31-477e-9dd4-849385c4bbac,0.0
user_60bcf173-2450-47f4-a91a-0fa994edfea8,0.0
user_b591490a-68ac-4eab-ba0f-2fcbf7f9bfb1,0.0
user_6bf0d644-98f2-4a27-bd6b-c244520edbcd,0.0
user_63824fd9-0a45-4942-a5cb-04d160ea82ad,0.0
user_7f5d8707-5581-453a-bb1e-c3fdc53890f0,0.0
user_1ef44dc2-7b79-4289-9c11-068f8a26971c,0.0
user_1554e9b4-39bb-48a8-8cd5-40e45efc9be8,0.0
user_5b1ac743-b290-4a4e-8ae6-499cc013c62d,0.0
user_e5bf4520-fbad-4c08-b0d8-4fa528f8c0e7,0.0
user_98976bf6-b98a-4d14-aff3-7f27c232d04f,0.0
user_a5b6369c-62d7-476d-9c9c-ee8c4e5b365d,0.0
user_62b09869-bfed-40be-99b7-083ec34b33da,0.0
user_3b2a0e3d-5792-4e58-b5f4-9015b4b27a56,1.0
user_aa313153-0d05-4499-b46c-6182cb791ac9,1.0
user_457c1b38-573d-4243-9bdf-1ef6e76739e9,1.0
user_eba064bc-682d-44b4-b814-7db15b6b16c4,1.0
user_86ac6433-a80c-4acf-bfda-a9851de9a208,1.0
user_284331a3-d711-49e8-aa8f-427f58b40c99,1.0
user_44a79048-0ebe-408f-bddc-777570165035,1.0
user_0feb91b9-2474-4a48-b7a2-4829cffdf03f,1.0
user_076466a6-c3b6-401f-9a54-cafb49b3c52c,1.0
user_6cdcdae1-a084-49b5-87ca-ac78149cb917,1.0
user_74b83267-0368-4515-90d2-12000c3d533c,1.0
user_8aca44f9-2aab-400f-ab5c-802506bb6410,1.0
user_a910bf9a-5022-4a74-8585-531802b3a642,1.0
user_e89f3469-5b4d-4749-859a-f0cfdc111f1c,1.0
user_a9daebdf-4bfa-425d-ba27-f94c5f0461ac,1.0
user_c371786f-692c-416a-89d6-755447865f50,1.0
user_1bcd972e-2268-49c1-9bc0-adaf96720ff2,1.0
user_2dc72716-19a8-45e4-b521-e005f4a38f16,1.0
user_d4c6ba97-a8ca-4a91-80c9-13e4e1219c82,1.0
user_892c5ec8-43e0-490a-915b-272e98a0418d,1.0
user_feb4f1a5-54a5-40a3-bd9c-fe85844d750b,1.0
user_8d05b96b-e5c1-4506-8d45-aad1d9cd1485,0.0
user_0f1ad1cc-6f1f-4a74-a77e-d7e4bcfb6891,0.0
user_6e164c35-f689-4504-b5f7-fee499af3a50,0.0
user_34a042bc-2c6a-47dc-8a20-f83cab5bd4ba,
user_42587dc3-4b29-475d-bd13-d9447ad715a5,
user_cba0fee2-452a-413a-a81b-ae6ce5f8c57c,0.0
user_a764e108-7c5e-433c-85b6-cc53302feb6f,0.0
user_e936122c-5829-4e55-9481-d6d58579a6e4,0.0
user_127a209b-b847-416b-a999-837f66e2ea80,
user_41655fe6-38ad-436f-b700-95731f7d775c,0.0
user_10d096b4-bee8-45d6-8930-35bad21cbeae,0.0
user_56f66e80-45cb-4b17-bb1d-ab99afd73ef9,0.0
user_0f8aa554-8058-4a18-8d7d-a91ffcc9e68c,0.0
user_26747d44-c0d1-4145-9b2d-2e3adaec9e27,0.0
user_b4853f69-ff55-4047-bfd6-532490fb1b18,0.0
user_510e8615-bc02-4bcd-bc44-d6d117dbe289,0.0
user_882b7663-d865-4bcc-8d16-bc899a860807,0.0
user_e3d2da19-784b-4b34-a360-e025108346ea,0.0
user_ca744f22-1bf0-4dce-9bf5-d8506ccb1c1d,0.0
user_6e1da663-2721-4e84-8c86-bca67596a4cd,0.0
user_5d753fe2-2764-47ec-9f26-2f165b067e3b,0.0
user_4ef64bc1-2c46-46d6-9e1a-ae3b4f7e4dfd,0.0
user_dc14b1ea-3732-433f-9e3e-b70be9f8e3d6,0.0
user_d79cec79-0ad8-4b6d-b847-7af59f2905d1,0.0
user_2fea3350-b297-4d99-876d-2e016cffdbcf,0.0
user_3f083033-b879-45ad-abf0-3b8071014fac,0.0
user_ed94d9b9-da7f-433c-9ff6-b8b113950670,0.0
user_9815396a-9fe9-4e49-baa4-299124c8b41b,0.0
user_a8ea8d2b-868b-4ffd-9d13-61db969840cc,0.0
user_190f00bc-dad7-4838-81ff-9bc434fa8dc2,0.0
user_abc0d832-c12a-4cf9-878c-fa76b310c197,0.0
user_5327c104-dfb8-47c3-945c-26f8bf42eebb,0.0
user_c541d90d-9700-47d2-a5e8-ae8baf5610ae,0.0
user_81517659-94c5-4cd6-a3ea-2db7ba0fe908,0.0
user_f9d8c6ff-1c18-432b-b07c-c8a26dfe1528,0.0
user_cd122b46-8f40-4dd1-a8c4-fed83a1b7f43,0.0
user_d54ce39d-babd-4e13-9f7b-0203ff4cc80a,0.0
user_07b95201-6250-48be-ab0f-66ecb3d02195,0.0
user_22d046ac-f0bf-478a-b95b-415288a71e7e,0.0
user_ddb5732d-bc8d-4715-9fa1-ba384dc66012,0.0
user_6d41695e-0f25-4850-a82d-bb4f181b8a55,0.0
user_80edd711-b5e0-45b1-b058-2791e972a10e,0.0
user_05d2ce6d-39a0-4c00-aa07-c89e869b99d2,0.0
user_0f1657ef-2de7-4449-922f-57050c21b379,0.0
user_21a330c0-8be6-41d4-8f30-b87fa3982a7e,0.0
user_15579329-2eb0-4c09-873f-a2ffb18a3e01,0.0
user_43f760c8-91b6-4917-9a5b-a7455b5e991d,0.0
user_7ebafe9b-402e-47c9-8203-7e511b94e4f0,1.0
user_6ae7f1d1-af35-4c9f-9749-6bffc3e2108d,1.0
user_0e3528c0-9cdf-4589-a34b-f4692c54f42a,0.0
user_91b38437-5a2a-4e01-81fd-731441f6739e,1.0
user_418f02a2-c399-440b-95ab-275b6fe472c3,1.0
user_1d2732b2-987f-4c29-81f9-e5c2dd6c880a,1.0
user_0d662fd3-a9a7-45f8-8181-eb1df4b4785a,0.0
user_bd9d5327-f00a-411a-9d74-6bb2a1b12f8c,0.0
user_253295a8-b330-421b-8446-254784a5c8ca,0.0
user_0c0c1062-3765-417f-8d51-77262df5630c,0.0
user_9ec40652-8991-49bd-badb-73da5893a8d7,0.0
user_a848aba4-05e8-43fc-8f0e-9054fb566b35,0.0
user_0bd74059-1569-4e99-aa58-440cf72b7d68,0.0
user_56e156e9-7d95-4927-8958-b53f62dc21ad,0.0
user_d42bb5f7-f22c-4cfa-8763-69047ff209a1,0.0
user_941adcf0-3277-4cce-a8d1-a5df8f143a58,
user_10027074-e8bd-4d2a-8127-d2f4c5ef7d07,0.0
user_664b537b-30d6-4ffc-bec5-b49eee63fac4,0.0
user_a900677a-708b-45e8-a79a-7725b2e0410c,0.0
user_c3dbb68b-cda7-46b1-975a-b54a7636f796,1.0
user_f65c1fe9-c521-4b65-b651-6de2253f435c,0.0
user_ebd21da1-b53d-408a-a864-4863d0926486,1.0
user_4f995359-45ac-47fe-b737-3ced6c8bdd19,1.0
user_bb36736b-69fd-4ade-8ecc-c69e273531df,1.0
user_86b34d77-8241-4e5d-9334-8a714b6afec2,1.0
user_2ed9162b-e11e-4625-aed4-772c54adebaa,0.0
user_c938c659-2117-4437-9561-0edb4e68f73d,1.0
user_a5cc525d-9135-422e-a419-42d9c03370e6,1.0
user_1229a327-cd54-4848-a524-c07c63c1a739,0.0
user_ef6824c8-128f-47f0-9ef5-b9db8da6e1f5,1.0
user_197d691c-6299-4d3d-a4b1-febaeefbc966,1.0
user_1fc92415-7931-41bd-aa90-fd3a1f057062,1.0
user_1f876b07-abfd-4e27-9a95-b9463028b8d1,1.0
user_064fe6fb-385a-4b5a-aa0e-7ba6c0058052,1.0
user_d0347363-b169-4064-8ef6-15deda046ee6,1.0
user_d4c38b22-12dc-40e2-a5db-cb576dc80b99,1.0
user_8e0d2cd2-9fbe-4333-84c5-4e8106af0b76,1.0
user_0fffd55e-59dd-48cd-a7f3-4d7aa7380844,0.0
user_eb14f839-424d-43ad-85e4-64b007fa5dbe,1.0
user_b2066f7e-055d-4dc5-82c8-8684180f41e8,1.0
user_bebc3ae7-ccf6-4b61-9477-98b6dfd8eb58,1.0
user_4dc47127-f04a-4dfb-b13f-f64234d30031,1.0
user_f9c51546-bcd3-4473-a67d-f42b0e3db19d,0.0
user_7acf443e-9e7a-4ed7-96d4-d72be8e52673,1.0
user_b31a47b2-bffa-407b-9cdc-ac30d8e0eca5,1.0
user_d301a61c-f4ff-4358-ad2d-d533dd926d5b,1.0
user_1dd3e353-c6ad-421f-bbce-ea856f03578a,1.0
user_2b7364d9-65ed-4b84-bdbc-7f24b2dcdfec,1.0
user_fd1f9b94-63be-4080-937f-9b21c348e32c,0.0
user_e144c84b-ebb4-4c74-9eee-844b3d92d281,1.0
user_e2cadd60-b268-40d8-916f-e4ba3d6cb2fb,1.0
user_0467101e-0311-4b11-8739-f263a8aed0f8,1.0
user_5eed5a90-e425-47a3-b7cc-28ddff0b7314,1.0
user_b09c4ff6-cc57-47ac-8a87-6d34f008c8cf,0.0
user_d44d746d-90db-4fc0-80ce-25a4714f42d7,0.0
user_dce51fcc-c826-4890-b81c-7563fd6f01c5,0.0
user_4ad25aee-1df5-44d4-aa62-d80dff11c4c8,0.0
user_3ceef595-9adc-4ecc-8fac-f41c1d0b3c61,0.0
user_350a36bd-358b-4d5c-a152-50041aa76799,0.0
user_7e049870-73fa-412e-ba93-a0afe4c586d8,0.0
user_987de4b6-3f56-41d6-8939-d631abc8e18f,0.0
user_d3c1dd59-4db0-493b-92bc-984226706a94,0.0
user_f5d56d26-6a75-42c3-9e62-7a331662a233,0.0
user_56384357-cc19-4c73-b221-c4a16336f383,0.0
user_114eae0e-e71a-4f45-9b22-7199a1dcf16a,0.0
user_2ff2914e-26d0-47a6-82f3-4aaef15a8959,0.0
user_70b21acb-da20-4706-96f0-c6ed763ff8b7,0.0
user_65a5c697-1252-49c8-bc27-7f901f2cd937,0.0
user_7351ac9e-4ab6-4c3a-87c7-3bc5734f2b44,0.0
user_6aaf7dbb-0dde-4837-b6a9-2bf01360f481,0.0
user_335d09ef-847a-499a-becc-26ba838c567a,0.0
user_5d49e480-98d5-4322-950e-3e0bd006fe4a,0.0
user_fa6004ff-85d0-4c2c-9827-a8f53f6cf81c,0.0
user_d0b16acf-a4b9-493c-92b1-ee6d1dc380c6,0.0
user_1d5dac6f-cf07-4b89-8059-23e7b4187e13,0.0
user_c1eac9f6-c22f-404f-9c91-cd5feed04026,0.0
user_dd0e49f7-3e3f-45b9-826a-318edd0bf6d9,1.0
user_42ed9de5-8ee8-4be9-977a-d47708ba81c3,1.0
user_c69d9292-5c06-4e44-8e33-33d27c1f82c8,1.0
user_c1abafb3-190a-49f6-850d-b4b04ad52a0f,0.0
user_1f73935f-71d6-4d8b-bbb6-fb1a15564efb,1.0
user_a5a36037-a434-4026-84cb-ed17deefbbc8,1.0
user_e995e681-7e21-499e-bc74-fb6253aedd2e,0.0
user_6b520872-a2cc-4649-bea7-47ae18ddda72,0.0
user_47b28f63-9fa9-4f4c-983a-f4b26dc37467,1.0
user_609b7bc2-ffd3-442d-9886-5a76324f7c2c,0.0
user_b65b4de9-57b6-443c-a7b2-36005d6862eb,1.0
user_53348289-90ac-4060-aea4-02aba795ea54,0.0
user_528344e0-e86d-4000-9bcf-47ef4bff155d,0.0
user_55b35a07-62d2-4f6b-9edb-579e82cb9158,0.0
user_c82c6555-a9de-44a5-a143-27e8ca0fd8b3,0.0
user_93f02bac-0f39-42d9-a402-b3a5528a4ac7,1.0
user_c8a2b10d-7c95-4356-af6d-e3a7c7c34b0a,1.0
user_2aa5c90b-9ae6-4152-8487-7f9bf8daec5a,1.0
user_8b9cbd58-72c4-49dd-a881-86dd97277e34,0.0
user_6b540ef0-8339-4aa1-8c7f-743859174999,1.0
user_a3e28527-b8d9-4884-8f86-8e7aa282997d,0.0
user_8de19b4d-bc0d-41b4-984e-e351181a9363,0.0
user_8d04accb-3e89-4076-b32e-69cb7521f3c6,0.0
user_8bfd264a-34fd-4b65-9028-f120b681a461,
user_4e8ab8cb-af92-409d-bfb7-0135998e872b,0.0
user_293d22ec-a16c-4e4b-ab96-1e0d2a7e3683,0.0
user_7c696c98-3ee4-4d83-ae24-86ec4f95284f,0.0
user_81be8c61-3cf1-4fed-ab71-ab3673c38c72,0.0
user_4192859a-f3f0-48f2-855c-3444da9cbca5,0.0
user_23d6d264-f2a7-4c0f-8f83-141736f48ed1,0.0
user_afc883e7-b377-4a68-99b7-c556e86426e4,0.0
user_da95c29a-b481-481f-a5d2-ef947c017d12,0.0
user_ad0846ee-6a08-4b20-8eca-ebe3228f9189,0.0
user_74497ff5-4188-457d-84e3-d1d75371eb5c,0.0
user_14c9cf43-2677-4875-bb22-4b5506f94da2,0.0
user_8c2afecb-3264-4830-8cf0-560cc475c68c,0.0
user_2b14da4c-3832-468b-bd9f-51738f6b9353,1.0
user_8fe9d2d1-2fb3-447a-928f-323475e0f124,0.0
user_79da5873-3789-47df-8955-04108083a18b,1.0
user_bcbbbf04-2ed4-4e1a-a69c-406394255ff0,0.0
user_86dc1b47-9054-4c97-bda7-321e709a4f3b,0.0
user_f240f688-6943-45e1-8e62-72f053c902d5,0.0
user_0c92f93d-7052-4161-bdbf-ca30b4fcffe3,0.0
user_1ca09bab-e21a-4263-b542-df444fa8415c,0.0
user_2707d471-5578-4f09-9fe2-286f53d0474e,0.0
user_96ec844e-d849-4a6c-9437-10f241dd074a,1.0
user_1401673f-ed9a-48d3-ba19-66d146b05620,1.0
user_922e9d16-01aa-4f3f-9633-9492a09edd7b,0.0
user_1573c7ce-e626-45de-afa9-bdf0b610a66d,1.0
user_c76ff38d-0f9b-4a4b-9313-54dbc6ef6faf,0.0
user_5e9ee317-bda1-4428-8c9c-3e4afaba414a,1.0
user_e9a3ee91-8d46-4ad9-a0ac-2f98eb362baf,1.0
user_3ccba10b-d21a-4e01-a38d-acb36fbeedef,0.0
user_977e54d7-ed98-4f02-8ffb-4b112835b583,1.0
user_fe316560-7503-4512-8467-8ca5aa8030b8,1.0
user_a23c227c-b5f8-46b8-be9e-fb44e9d0b7eb,1.0
user_a3d1c4c3-672b-4a6b-b5a7-34fd6edc3749,1.0
user_31baaa20-2945-4bab-b7c0-a13d5bb2a21c,1.0
user_e19e874c-f141-4be2-a771-16d17b1347d4,0.0
user_e7806d2f-2dae-48f6-89bb-f3ed19b73e73,1.0
user_c1762efb-24ab-4786-96b9-b38f7e3241a8,1.0
user_82ed1934-ec21-4049-ad80-3c2fa5a0753e,1.0
user_e7b8ea30-2ff4-4f3e-9084-f214b5a49150,1.0
user_db657a53-ab60-4a38-a506-1a3ecea1c98e,0.0
user_f2d18111-b91a-47d1-9d9f-54dd25696c2f,1.0
user_b560144e-f82b-4ea2-9a90-e255e3a520e3,0.0
user_abc0d77f-2aab-48aa-b502-ed82d7e6f7e6,1.0
user_726f6728-98a7-4d4b-9b39-411c72275058,1.0
user_6a86e0ae-9592-4a0b-a4bd-908e74c311b0,0.0
user_ed32e422-bb4f-4bab-81f1-38d15108ae43,0.0
user_3b4f6642-536a-4927-b7df-8b4a35c637c0,0.0
user_3ac9a1bc-1fa4-4607-b874-39a77b55fb07,0.0
user_c8f41de0-988b-4aac-be49-499ff2d5e32f,1.0
user_cc26e1e4-591d-4c24-91fa-c87b571ee9d1,0.0
user_5635dfbb-0bfc-4c7e-b469-81a1a6292a1e,0.0
user_0ebf20af-62fc-4f2d-ac81-5f6d17716bf0,0.0
user_21676940-4ea7-4e95-969a-b90b54b2bc9f,0.0
user_d6ef8e39-beba-4dda-8e2d-653a7fe34e80,0.0
user_b423ecd2-dcd4-476a-89a9-a1da25ddb98c,0.0
user_1c5a9990-fd4e-4396-9cc5-e6469bd33595,0.0
user_f6382ce5-621b-4ffd-9460-6d64499c6b57,0.0
user_f82a13d0-bbcc-416b-819f-8fa9d8db1f9c,0.0
user_a0f93ac9-2cdd-49ef-ac8f-2b8201eca1c4,0.0
user_f2bc32dd-2a4b-4f19-a625-8afeb82d4d7a,0.0
user_f1fb1445-0d6c-41eb-aab1-1ebad6e95158,1.0
user_9b453820-1454-4c27-9c7c-88d0c09e768e,0.0
user_31450da5-9b35-4992-88cd-fc83fa93dba3,0.0
user_46eb825a-1fcb-4bde-9360-0e70aa591ad4,1.0
user_b20aeff5-2685-4721-b25b-287f11faef2f,1.0
user_fef4e339-c518-4803-8fd9-0afa7c7d28a7,1.0
user_1eb561f1-594c-4582-b59f-e8c4fd810f68,0.0
user_03540c37-cd6b-4a23-820a-cbbc88efdda7,0.0
user_abe6a837-17c9-4cf4-b188-e5c599a3ce23,0.0
user_16c9fa91-4a8d-48f2-ac41-9efd9eb734c4,0.0
user_3fb40ec5-8da1-4856-ae1b-db802108758c,0.0
user_f3bbad82-7b77-448b-ade4-d7341c68eb71,0.0
